622	10200	16856
623	10170	16878
624	10145	16908
625	10116	16932
626	10086	16954
627	10055	16975
628	10025	16997
629	9995	17019
630	9967	17044
631	9937	17065
632	9907	17088
633	9877	17110
634	9848	17134
635	9820	17158
636	9789	17179
637	9760	17201
638	9730	17224
639	9701	17247
640	9672	17271
641	9644	17294
642	9614	17316
643	9584	17338
644	9558	17366
645	9529	17390
646	9501	17414
647	9474	17441
648	9446	17466
649	9417	17489
650	9388	17512
651	9359	17534
652	9328	17555
653	9299	17576
654	9270	17599
655	9241	17623
656	9211	17644
657	9182	17666
658	9156	17696
659	9127	17717
660	9102	17749
661	9074	17772
662	9048	17800
663	9019	17823
664	8991	17847
665	8961	17869
666	8932	17891
667	8903	17913
668	8872	17933
669	8846	17960
670	8817	17982
671	8788	18006
672	8759	18028
673	8731	18052
674	8703	18076
675	8675	18100
676	8645	18121
677	8617	18144
678	8588	18166
679	8558	18187
680	8530	18210
681	8501	18232
682	8473	18256
683	8444	18279
684	8417	18304
685	8388	18327
686	8363	18357
687	8334	18377
688	8305	18401
689	8278	18425
690	8249	18448
691	8221	18472
692	8197	18505
693	8170	18530
694	8143	18556
695	8115	18580
696	8086	18602
697	8058	18625
698	8031	18650
699	8002	18673
700	7974	18695
701	7946	18719
702	7917	18741
703	7889	18764
704	7861	18788
705	7833	18811
706	7806	18836
707	7778	18861
708	7750	18883
709	7722	18907
710	7695	18931
711	7667	18955
712	7638	18977
713	7610	19000
714	7585	19029
715	7558	19055
716	7530	19077
717	7503	19104
718	7474	19124
719	7446	19146
720	7417	19168
721	7389	19191
722	7361	19214
723	7333	19236
724	7309	19270
725	7281	19292
726	7253	19316
727	7225	19339
728	7197	19362
729	7170	19386
730	7142	19410
731	7115	19435
732	7089	19462
733	7061	19486
734	7036	19515
735	7008	19540
736	6983	19568
737	6955	19593
738	6930	19621
739	6902	19644
740	6873	19664
741	6845	19687
742	6817	19711
743	6790	19733
744	6761	19755
745	6734	19779
746	6706	19801
747	6680	19829
748	6653	19853
749	6625	19877
750	6598	19900
751	6570	19921
752	6541	19942
753	6513	19965
754	6486	19988
755	6458	20010
756	6431	20034
757	6403	20058
758	6378	20086
759	6351	20111
760	6323	20135
761	6296	20157
762	6268	20181
763	6240	20203
764	6212	20223
765	6184	20245
766	6157	20268
767	6129	20291
768	6102	20314
769	6074	20337
770	6047	20362
771	6021	20387
772	5993	20409
773	5965	20431
774	5938	20454
775	5913	20485
776	5886	20510
777	5859	20534
778	5833	20563
779	5806	20586
780	5780	20615
781	5753	20639
782	5726	20663
783	5698	20684
784	5670	20705
785	5645	20737
786	5618	20760
787	5591	20783
788	5564	20807
789	5537	20832
790	5511	20857
791	5484	20882
792	5457	20907
793	5430	20931
794	5404	20957
795	5376	20980
796	5349	21001
797	5321	21022
798	5294	21046
799	5267	21068
800	5239	21089
801	5212	21113
802	5186	21141
803	5158	21161
804	5131	21183
805	5104	21205
806	5076	21228
807	5050	21253
808	5022	21274
809	4995	21297
810	4968	21319
811	4942	21345
812	4915	21370
813	4888	21394
814	4861	21416
815	4834	21438
816	4806	21459
817	4779	21481
818	4752	21505
819	4725	21528
820	4699	21553
821	4672	21577
822	4647	21609
823	4620	21631
824	4593	21654
825	4566	21676
826	4539	21699
827	4512	21722
828	4486	21748
829	4459	21771
830	4431	21791
831	4405	21819
832	4379	21845
833	4352	21868
834	4325	21891
835	4299	21914
836	4272	21937
837	4245	21959
838	4218	21983
839	4191	22006
840	4164	22027
841	4138	22052
842	4111	22074
843	4084	22096
844	4056	22117
845	4030	22139
846	4004	22166
847	3979	22200
848	3952	22225
849	3926	22249
850	3901	22284
851	3886	22371
852	3867	22441
853	3847	22503
854	3832	22600
855	3807	22634
856	3782	22671
857	3757	22703
858	3740	22789
859	3723	22872
860	3704	22945
861	3683	23011
862	3658	23046
863	3632	23078
864	3606	23106
865	3585	23170
866	3565	23245
867	3559	23404
868	3546	23529
869	3527	23605
870	3506	23674
871	3499	23842
872	3483	23945
873	3455	23970
874	3427	23992
875	3399	24016
876	3371	24038
877	3343	24061
878	3315	24086
879	3287	24108
880	3259	24130
881	3232	24164
882	3204	24187
883	3176	24206
884	3148	24229
885	3120	24254
886	3092	24278
887	3065	24304
888	3038	24332
889	3010	24358
890	2982	24380
891	2954	24403
892	2926	24426
893	2898	24448
894	2870	24470
895	2843	24494
896	2815	24519
897	2788	24551
898	2763	24595
899	2737	24638
900	2712	24682
901	2685	24718
902	2659	24755
903	2631	24779
904	2604	24813
905	2578	24851
906	2551	24881
907	2524	24913
908	2497	24946
909	2470	24975
910	2442	25001
911	2415	25031
912	2388	25062
913	2360	25089
914	2333	25115
915	2305	25145
916	2278	25174
917	2251	25202
918	2223	25229
919	2195	25251
920	2168	25276
921	2140	25304
922	2113	25328
923	2085	25357
924	2059	25400
925	2036	25486
926	2016	25605
927	1993	25697
928	1985	25983
929	1958	26018
930	1930	26049
931	1902	26075
932	1874	26097
933	1845	26121
934	1817	26146
935	1789	26168
936	1760	26189
937	1732	26213
938	1704	26237
939	1676	26261
940	1648	26285
941	1619	26309
942	1591	26332
943	1565	26387
944	1536	26408
945	1509	26440
946	1481	26467
947	1453	26493
948	1425	26523
949	1397	26555
950	1369	26586
951	1341	26611
952	1313	26636
953	1285	26661
954	1257	26686
955	1229	26711
956	1201	26735
957	1173	26770
958	1145	26795
959	1117	26820
960	1089	26846
961	1061	26873
962	1033	26896
963	1005	26921
964	977	26952
965	949	26984
966	921	27011
967	893	27042
968	865	27069
969	838	27097
970	810	27126
971	782	27150
972	754	27178
973	726	27204
974	698	27228
975	670	27252
976	642	27276
977	614	27298
978	586	27323
979	558	27350
980	530	27374
981	502	27404
982	474	27430
983	446	27458
984	418	27497
985	390	27529
986	362	27557
987	335	27600
988	307	27621
989	279	27644
990	251	27666
991	223	27690
992	195	27714
993	167	27737
994	139	27759
995	111	27782
996	83	27808
997	55	27834
998	27	27860
999	0	27885
